window_idx,tx_global_idx,tx_in_window_idx,attention_score,window_score,z_amount,density,counterparty_novelty,value_ratio
0,56,56,0.00514042004942894,0.04370034486055374,0.4933684842581154,1.0,0.0,0.8316686145961885
0,57,57,0.005070843268185854,0.04370034486055374,0.7470350927600267,1.0,0.0,0.7119515589125492
0,58,58,0.0058791376650333405,0.04370034486055374,-0.1116343769967806,1.0,1.0,0.7182775884124638
0,59,59,0.005875042639672756,0.04370034486055374,-0.15110458175336794,1.0,1.0,0.7182775884124638
0,60,60,0.004962191451340914,0.04370034486055374,-0.15110458175336794,1.0,0.0,0.7182775884124638
0,61,61,0.005985723342746496,0.04370034486055374,-0.15110458175336794,2.0,1.0,0.7182775884124638
0,62,62,0.0048288991674780846,0.04370034486055374,-0.15110458175336794,2.0,0.0,0.7182775884124638
0,63,63,0.005910093896090984,0.04370034486055374,0.020748903464783697,1.0,1.0,0.7458211551068253
0,64,64,0.004963027313351631,0.04370034486055374,-0.0003793166832451106,1.0,0.0,0.7282291260126791
0,65,65,0.00483914976939559,0.04370034486055374,-0.15110458175336794,2.0,0.0,0.7282291260126791
0,66,66,0.005990803707391024,0.04370034486055374,-0.1285134063512148,2.0,1.0,0.7256636416500708
0,67,67,0.00588605972006917,0.04370034486055374,-0.11954566123897013,1.0,1.0,0.7305849960293141
0,68,68,0.0049678185023367405,0.04370034486055374,-0.120566159514231,1.0,0.0,0.7271222826194712
0,69,69,0.005885497201234102,0.04370034486055374,-0.1268305724243878,1.0,1.0,0.7308896738182911
0,70,70,0.005882983561605215,0.04370034486055374,-0.15100937039675924,1.0,1.0,0.7308788735792919
0,71,71,0.004969533998519182,0.04370034486055374,-0.13043463665381905,1.0,0.0,0.7285417238359031
0,72,72,0.004971311427652836,0.04370034486055374,-0.14257806326161393,1.0,0.0,0.7298608111556173
0,73,73,0.005882332567125559,0.04370034486055374,-0.15110458175336794,1.0,1.0,0.7298608111556173
